"Inst Time","Flow (gpm)"
08/21/2017 11:30 PM,537.905578613281
08/21/2017 11:45 PM,536.769226074219
08/22/2017 12:00 AM,524.132385253906
08/22/2017 12:15 AM,520.196960449219
08/22/2017 12:30 AM,483.525756835938
08/22/2017 12:45 AM,462.827972412109
08/22/2017 01:00 AM,457.499328613281
08/22/2017 01:15 AM,439.173858642578
08/22/2017 01:30 AM,439.173858642578
08/22/2017 01:45 AM,431.893981933594
08/22/2017 02:00 AM,431.893981933594
08/22/2017 02:15 AM,430.692749023438
08/22/2017 02:30 AM,426.138488769531
08/22/2017 02:45 AM,426.138488769531
08/22/2017 03:00 AM,439.879364013672
08/22/2017 03:15 AM,450.630706787109
08/22/2017 03:30 AM,450.630706787109
08/22/2017 03:45 AM,450.630706787109
08/22/2017 04:00 AM,439.424652099609
08/22/2017 04:15 AM,430.260406494141
08/22/2017 04:30 AM,430.008453369141
08/22/2017 04:45 AM,430.460052490234
08/22/2017 05:00 AM,433.721435546875
08/22/2017 05:15 AM,446.216400146484
08/22/2017 05:30 AM,458.325836181641
08/22/2017 05:45 AM,490.625152587891
08/22/2017 06:00 AM,514.6220703125
08/22/2017 06:15 AM,554.267883300781
08/22/2017 06:30 AM,608.025634765625
08/22/2017 06:45 AM,734.458435058594
08/22/2017 07:00 AM,757.472839355469
08/22/2017 07:15 AM,769.046691894531
08/22/2017 07:30 AM,769.046691894531
08/22/2017 07:45 AM,767.923583984375
08/22/2017 08:00 AM,767.923583984375
08/22/2017 08:15 AM,767.923583984375
08/22/2017 08:30 AM,770.686645507813
08/22/2017 08:45 AM,764.656677246094
08/22/2017 09:00 AM,764.656677246094
08/22/2017 09:15 AM,737.713134765625
08/22/2017 09:30 AM,700.441040039063
08/22/2017 09:45 AM,700.441040039063
08/22/2017 10:00 AM,700.441040039063
08/22/2017 10:15 AM,709.980285644531
08/22/2017 10:30 AM,709.980285644531
08/22/2017 10:45 AM,710.344543457031
08/22/2017 11:00 AM,706.658142089844
08/22/2017 11:15 AM,685.686706542969
08/22/2017 11:30 AM,658.95458984375
08/22/2017 11:45 AM,654.515869140625
08/22/2017 12:00 PM,650.322082519531
08/22/2017 12:15 PM,649.511657714844
08/22/2017 12:30 PM,656.882995605469
08/22/2017 12:45 PM,656.06591796875
08/22/2017 01:00 PM,656.06591796875
08/22/2017 01:15 PM,652.326599121094
08/22/2017 01:30 PM,652.326599121094
08/22/2017 01:45 PM,624.043395996094
08/22/2017 02:00 PM,654.193054199219
08/22/2017 02:15 PM,618.096801757813
08/22/2017 02:30 PM,624.278198242188
08/22/2017 02:45 PM,611.021728515625
08/22/2017 03:00 PM,606.936889648438
08/22/2017 03:15 PM,589.977111816406
08/22/2017 03:30 PM,592.64453125
08/22/2017 03:45 PM,592.64453125
08/22/2017 04:00 PM,592.64453125
08/22/2017 04:15 PM,621.615234375
08/22/2017 04:30 PM,635.350524902344
08/22/2017 04:45 PM,636.387634277344
08/22/2017 05:00 PM,637.4248046875
08/22/2017 05:15 PM,637.4248046875
08/22/2017 05:30 PM,646.044250488281
08/22/2017 05:45 PM,634.589538574219
08/22/2017 06:00 PM,652.978698730469
08/22/2017 06:15 PM,624.530029296875
08/22/2017 06:30 PM,632.820861816406
08/22/2017 06:45 PM,629.744812011719
08/22/2017 07:00 PM,648.956970214844
08/22/2017 07:15 PM,650.009094238281
08/22/2017 07:30 PM,682.579895019531
08/22/2017 07:45 PM,683.909484863281
08/22/2017 08:00 PM,683.909484863281
08/22/2017 08:15 PM,680.003295898438
08/22/2017 08:30 PM,680.835754394531
08/22/2017 08:45 PM,680.835754394531
08/22/2017 09:00 PM,697.977416992188
08/22/2017 09:15 PM,697.977416992188
08/22/2017 09:30 PM,697.977416992188
08/22/2017 09:45 PM,688.75244140625
08/22/2017 10:00 PM,680.835754394531
08/22/2017 10:15 PM,643.043823242188
08/22/2017 10:30 PM,632.438049316406
08/22/2017 10:45 PM,620.267028808594
08/22/2017 11:00 PM,595.556457519531
08/22/2017 11:15 PM,576.672424316406
08/22/2017 11:30 PM,537.905578613281
08/22/2017 11:45 PM,533.313049316406
08/23/2017 12:00 AM,528.14501953125
08/23/2017 12:15 AM,528.14501953125
08/23/2017 12:30 AM,511.730285644531
08/23/2017 12:45 AM,511.730285644531
08/23/2017 01:00 AM,496.681213378906
08/23/2017 01:15 AM,489.75537109375
08/23/2017 01:30 AM,475.568450927734
08/23/2017 01:45 AM,473.907928466797
08/23/2017 02:00 AM,449.809631347656
08/23/2017 02:15 AM,445.207946777344
08/23/2017 02:30 AM,440.889984130859
08/23/2017 02:45 AM,439.444000244141
08/23/2017 03:00 AM,433.237518310547
08/23/2017 03:15 AM,439.444000244141
08/23/2017 03:30 AM,443.521453857422
08/23/2017 03:45 AM,450.796569824219
08/23/2017 04:00 AM,459.228881835938
08/23/2017 04:15 AM,464.302337646484
08/23/2017 04:30 AM,461.947113037109
08/23/2017 04:45 AM,450.021179199219
08/23/2017 05:00 AM,450.021179199219
08/23/2017 05:15 AM,459.534515380859
08/23/2017 05:30 AM,460.371337890625
08/23/2017 05:45 AM,468.113037109375
08/23/2017 06:00 AM,495.615692138672
08/23/2017 06:15 AM,507.919281005859
08/23/2017 06:30 AM,555.914611816406
08/23/2017 06:45 AM,669.988830566406
08/23/2017 07:00 AM,704.227966308594
08/23/2017 07:15 AM,723.394470214844
08/23/2017 07:30 AM,771.836853027344
08/23/2017 07:45 AM,771.836853027344
08/23/2017 08:00 AM,775.452819824219
08/23/2017 08:15 AM,764.719970703125
08/23/2017 08:30 AM,763.134338378906
08/23/2017 08:45 AM,753.797546386719
08/23/2017 09:00 AM,737.205139160156
08/23/2017 09:15 AM,730.978332519531
08/23/2017 09:30 AM,733.73876953125
08/23/2017 09:45 AM,730.978332519531
08/23/2017 10:00 AM,722.075134277344
08/23/2017 10:15 AM,714.181274414063
08/23/2017 10:30 AM,714.181274414063
08/23/2017 10:45 AM,710.780700683594
08/23/2017 11:00 AM,710.780700683594
08/23/2017 11:15 AM,703.816833496094
08/23/2017 11:30 AM,703.816833496094
08/23/2017 11:45 AM,695.23974609375
08/23/2017 12:00 PM,656.408447265625
08/23/2017 12:15 PM,652.297973632813
08/23/2017 12:30 PM,642.897399902344
08/23/2017 12:45 PM,651.176330566406
08/23/2017 01:00 PM,642.897399902344
08/23/2017 01:15 PM,631.348388671875
08/23/2017 01:30 PM,616.779602050781
08/23/2017 01:45 PM,612.967163085938
08/23/2017 02:00 PM,612.967163085938
08/23/2017 02:15 PM,595.739868164063
08/23/2017 02:30 PM,612.0224609375
08/23/2017 02:45 PM,612.0224609375
08/23/2017 03:00 PM,593.525085449219
08/23/2017 03:15 PM,593.525085449219
08/23/2017 03:30 PM,593.755554199219
08/23/2017 03:45 PM,591.5380859375
08/23/2017 04:00 PM,591.767761230469
08/23/2017 04:15 PM,602.793395996094
08/23/2017 04:30 PM,604.210876464844
08/23/2017 04:45 PM,604.210876464844
08/23/2017 05:00 PM,604.210876464844
08/23/2017 05:15 PM,604.210876464844
08/23/2017 05:30 PM,604.469787597656
08/23/2017 05:45 PM,615.528076171875
08/23/2017 06:00 PM,626.37060546875
08/23/2017 06:15 PM,640.85791015625
08/23/2017 06:30 PM,656.315795898438
08/23/2017 06:45 PM,655.246276855469
08/23/2017 07:00 PM,676.265686035156
08/23/2017 07:15 PM,657.6171875
08/23/2017 07:30 PM,670.862365722656
08/23/2017 07:45 PM,674.4326171875
08/23/2017 08:00 PM,695.209533691406
08/23/2017 08:15 PM,674.4326171875
08/23/2017 08:30 PM,691.259521484375
08/23/2017 08:45 PM,699.372192382813
08/23/2017 09:00 PM,695.398498535156
08/23/2017 09:15 PM,678.370849609375
08/23/2017 09:30 PM,678.370849609375
08/23/2017 09:45 PM,656.467346191406
08/23/2017 10:00 PM,597.815490722656
08/23/2017 10:15 PM,589.717529296875
08/23/2017 10:30 PM,582.294311523438
08/23/2017 10:45 PM,578.414367675781
08/23/2017 11:00 PM,559.151428222656
08/23/2017 11:15 PM,546.531188964844
08/23/2017 11:30 PM,525.670227050781
08/23/2017 11:45 PM,512.601745605469
08/24/2017 12:00 AM,507.4169921875
08/24/2017 12:15 AM,511.501617431641
08/24/2017 12:30 AM,505.405639648438
08/24/2017 12:45 AM,502.550903320313
08/24/2017 01:00 AM,491.522155761719
08/24/2017 01:15 AM,475.012237548828
08/24/2017 01:30 AM,453.822509765625
08/24/2017 01:45 AM,441.806488037109
08/24/2017 02:00 AM,441.190948486328
08/24/2017 02:15 AM,441.392883300781
08/24/2017 02:30 AM,440.362670898438
08/24/2017 02:45 AM,439.840515136719
08/24/2017 03:00 AM,439.136413574219
08/24/2017 03:15 AM,436.247344970703
08/24/2017 03:30 AM,439.240020751953
08/24/2017 03:45 AM,445.768707275391
08/24/2017 04:00 AM,448.892181396484
08/24/2017 04:15 AM,448.892181396484
08/24/2017 04:30 AM,452.277984619141
08/24/2017 04:45 AM,449.456909179688
08/24/2017 05:00 AM,451.983551025391
08/24/2017 05:15 AM,451.983551025391
08/24/2017 05:30 AM,463.352447509766
08/24/2017 05:45 AM,469.638793945313
08/24/2017 06:00 AM,516.353271484375
08/24/2017 06:15 AM,553.083801269531
08/24/2017 06:30 AM,626.348693847656
08/24/2017 06:45 AM,659.12353515625
08/24/2017 07:00 AM,701.069641113281
08/24/2017 07:15 AM,755.570190429688
08/24/2017 07:30 AM,796.73876953125
08/24/2017 07:45 AM,796.73876953125
08/24/2017 08:00 AM,796.73876953125
08/24/2017 08:15 AM,796.73876953125
08/24/2017 08:30 AM,784.734802246094
08/24/2017 08:45 AM,763.20751953125
08/24/2017 09:00 AM,747.035827636719
08/24/2017 09:15 AM,726.348693847656
08/24/2017 09:30 AM,720.174987792969
08/24/2017 09:45 AM,708.683959960938
08/24/2017 10:00 AM,708.683959960938
08/24/2017 10:15 AM,676.127685546875
08/24/2017 10:30 AM,678.280822753906
08/24/2017 10:45 AM,663.770263671875
08/24/2017 11:00 AM,644.610229492188
08/24/2017 11:15 AM,631.450988769531
08/24/2017 11:30 AM,624.12890625
08/24/2017 11:45 AM,618.249389648438
08/24/2017 12:00 PM,617.678894042969
08/24/2017 12:15 PM,618.434997558594
08/24/2017 12:30 PM,617.412414550781
08/24/2017 12:45 PM,625.751831054688
08/24/2017 01:00 PM,625.751831054688
08/24/2017 01:15 PM,651.027282714844
08/24/2017 01:30 PM,685.4033203125
08/24/2017 01:45 PM,734.788696289063
08/24/2017 02:00 PM,734.788696289063
08/24/2017 02:15 PM,734.788696289063
08/24/2017 02:30 PM,602.686645507813
08/24/2017 02:45 PM,590.714599609375
08/24/2017 03:00 PM,585.206176757813
08/24/2017 03:15 PM,572.861938476563
08/24/2017 03:30 PM,576.526306152344
08/24/2017 03:45 PM,576.526306152344
08/24/2017 04:00 PM,585.672302246094
08/24/2017 04:15 PM,582.463928222656
08/24/2017 04:30 PM,591.510375976563
08/24/2017 04:45 PM,603.361022949219
08/24/2017 05:00 PM,612.734985351563
08/24/2017 05:15 PM,607.618225097656
08/24/2017 05:30 PM,620.539611816406
08/24/2017 05:45 PM,620.539611816406
08/24/2017 06:00 PM,622.107482910156
08/24/2017 06:15 PM,622.107482910156
08/24/2017 06:30 PM,628.792236328125
08/24/2017 06:45 PM,640.577087402344
08/24/2017 07:00 PM,641.385192871094
08/24/2017 07:15 PM,648.337951660156
08/24/2017 07:30 PM,644.538024902344
08/24/2017 07:45 PM,648.337951660156
08/24/2017 08:00 PM,649.395629882813
08/24/2017 08:15 PM,657.867370605469
08/24/2017 08:30 PM,682.009338378906
08/24/2017 08:45 PM,685.433349609375
08/24/2017 09:00 PM,678.991821289063
08/24/2017 09:15 PM,662.227722167969
08/24/2017 09:30 PM,661.160827636719
08/24/2017 09:45 PM,635.798522949219
08/24/2017 10:00 PM,614.686950683594
08/24/2017 10:15 PM,608.802490234375
08/24/2017 10:30 PM,589.752502441406
08/24/2017 10:45 PM,574.641296386719
08/24/2017 11:00 PM,553.168701171875
08/24/2017 11:15 PM,553.168701171875
08/24/2017 11:30 PM,546.260131835938
08/24/2017 11:45 PM,534.002380371094
08/25/2017 12:00 AM,525.947387695313
08/25/2017 12:15 AM,512.16650390625
08/25/2017 12:30 AM,475.486907958984
08/25/2017 12:45 AM,457.088470458984
08/25/2017 01:00 AM,449.822601318359
08/25/2017 01:15 AM,430.244232177734
08/25/2017 01:30 AM,427.841461181641
08/25/2017 01:45 AM,424.193908691406
08/25/2017 02:00 AM,419.309265136719
08/25/2017 02:15 AM,415.548034667969
08/25/2017 02:30 AM,424.870819091797
08/25/2017 02:45 AM,420.743621826172
08/25/2017 03:00 AM,424.062957763672
08/25/2017 03:15 AM,423.255584716797
08/25/2017 03:30 AM,416.94970703125
08/25/2017 03:45 AM,416.94970703125
08/25/2017 04:00 AM,419.987731933594
08/25/2017 04:15 AM,419.987731933594
08/25/2017 04:30 AM,420.793518066406
08/25/2017 04:45 AM,425.813323974609
08/25/2017 05:00 AM,425.024658203125
08/25/2017 05:15 AM,430.30224609375
08/25/2017 05:30 AM,434.582061767578
08/25/2017 05:45 AM,453.283020019531
08/25/2017 06:00 AM,470.885101318359
08/25/2017 06:15 AM,621.448547363281
08/25/2017 06:30 AM,640.742370605469
08/25/2017 06:45 AM,680.613891601563
08/25/2017 07:00 AM,693.535339355469
08/25/2017 07:15 AM,716.765014648438
08/25/2017 07:30 AM,725.881958007813
08/25/2017 07:45 AM,731.842590332031
08/25/2017 08:00 AM,731.003967285156
08/25/2017 08:15 AM,731.003967285156
08/25/2017 08:30 AM,731.003967285156
08/25/2017 08:45 AM,728.268005371094
08/25/2017 09:00 AM,761.366027832031
08/25/2017 09:15 AM,761.366027832031
08/25/2017 09:30 AM,771.525329589844
08/25/2017 09:45 AM,761.366027832031
08/25/2017 10:00 AM,728.033752441406
08/25/2017 10:15 AM,722.815612792969
08/25/2017 10:30 AM,689.973510742188
08/25/2017 10:45 AM,662.088073730469
08/25/2017 11:00 AM,656.294128417969
08/25/2017 11:15 AM,653.115539550781
08/25/2017 11:30 AM,647.823913574219
08/25/2017 11:45 AM,644.431823730469
08/25/2017 12:00 PM,635.97265625
08/25/2017 12:15 PM,649.695739746094
08/25/2017 12:30 PM,628.711181640625
08/25/2017 12:45 PM,651.803527832031
08/25/2017 01:00 PM,616.852966308594
08/25/2017 01:15 PM,616.852966308594
08/25/2017 01:30 PM,604.28662109375
08/25/2017 01:45 PM,585.116516113281
08/25/2017 02:00 PM,574.874328613281
08/25/2017 02:15 PM,571.745483398438
08/25/2017 02:30 PM,573.906433105469
08/25/2017 02:45 PM,581.217346191406
08/25/2017 03:00 PM,584.815002441406
08/25/2017 03:15 PM,581.857727050781
08/25/2017 03:30 PM,592.358459472656
08/25/2017 03:45 PM,601.336547851563
08/25/2017 04:00 PM,620.170227050781
08/25/2017 04:15 PM,622.276977539063
08/25/2017 04:30 PM,622.276977539063
08/25/2017 04:45 PM,620.170227050781
08/25/2017 05:00 PM,604.252380371094
08/25/2017 05:15 PM,600.242614746094
08/25/2017 05:30 PM,584.741027832031
08/25/2017 05:45 PM,584.741027832031
08/25/2017 06:00 PM,603.715576171875
08/25/2017 06:15 PM,606.70703125
08/25/2017 06:30 PM,597.604858398438
08/25/2017 06:45 PM,598.708068847656
08/25/2017 07:00 PM,605.071838378906
08/25/2017 07:15 PM,621.095092773438
08/25/2017 07:30 PM,637.9833984375
08/25/2017 07:45 PM,637.9833984375
08/25/2017 08:00 PM,637.9833984375
08/25/2017 08:15 PM,600.023620605469
08/25/2017 08:30 PM,585.552185058594
08/25/2017 08:45 PM,585.552185058594
08/25/2017 09:00 PM,585.552185058594
08/25/2017 09:15 PM,584.503051757813
08/25/2017 09:30 PM,590.534240722656
08/25/2017 09:45 PM,590.534240722656
08/25/2017 10:00 PM,584.969116210938
08/25/2017 10:15 PM,584.969116210938
08/25/2017 10:30 PM,591.401733398438
08/25/2017 10:45 PM,584.969116210938
08/25/2017 11:00 PM,589.159790039063
08/25/2017 11:15 PM,586.38623046875
08/25/2017 11:30 PM,580.065307617188
08/25/2017 11:45 PM,533.249694824219
08/26/2017 12:00 AM,506.358306884766
08/26/2017 12:15 AM,497.899017333984
08/26/2017 12:30 AM,480.796508789063
08/26/2017 12:45 AM,476.845733642578
08/26/2017 01:00 AM,463.204071044922
08/26/2017 01:15 AM,457.263610839844
08/26/2017 01:30 AM,448.403503417969
08/26/2017 01:45 AM,448.403503417969
08/26/2017 02:00 AM,444.193634033203
08/26/2017 02:15 AM,448.403503417969
08/26/2017 02:30 AM,444.683044433594
08/26/2017 02:45 AM,444.683044433594
08/26/2017 03:00 AM,436.064178466797
08/26/2017 03:15 AM,432.392272949219
08/26/2017 03:30 AM,432.392272949219
08/26/2017 03:45 AM,419.173400878906
08/26/2017 04:00 AM,423.228118896484
08/26/2017 04:15 AM,418.562377929688
08/26/2017 04:30 AM,418.562377929688
08/26/2017 04:45 AM,415.592895507813
08/26/2017 05:00 AM,418.562377929688
08/26/2017 05:15 AM,421.223449707031
08/26/2017 05:30 AM,418.826995849609
08/26/2017 05:45 AM,450.900665283203
08/26/2017 06:00 AM,464.055755615234
08/26/2017 06:15 AM,479.260528564453
08/26/2017 06:30 AM,491.593566894531
08/26/2017 06:45 AM,501.605438232422
08/26/2017 07:00 AM,514.577880859375
08/26/2017 07:15 AM,561.387084960938
08/26/2017 07:30 AM,567.764282226563
08/26/2017 07:45 AM,588.065063476563
08/26/2017 08:00 AM,625.009643554688
08/26/2017 08:15 AM,653.560729980469
08/26/2017 08:30 AM,661.533020019531
08/26/2017 08:45 AM,682.352478027344
08/26/2017 09:00 AM,729.888977050781
08/26/2017 09:15 AM,757.439086914063
08/26/2017 09:30 AM,771.278137207031
08/26/2017 09:45 AM,757.167602539063
08/26/2017 10:00 AM,757.167602539063
08/26/2017 10:15 AM,725.028625488281
08/26/2017 10:30 AM,722.765502929688
08/26/2017 10:45 AM,721.617736816406
08/26/2017 11:00 AM,716.842407226563
08/26/2017 11:15 AM,712.339294433594
08/26/2017 11:30 AM,712.119934082031
08/26/2017 11:45 AM,712.119934082031
08/26/2017 12:00 PM,713.070739746094
08/26/2017 12:15 PM,713.070739746094
08/26/2017 12:30 PM,712.992553710938
08/26/2017 12:45 PM,700.623413085938
08/26/2017 01:00 PM,693.175109863281
08/26/2017 01:15 PM,682.283752441406
08/26/2017 01:30 PM,667.648010253906
08/26/2017 01:45 PM,656.98095703125
08/26/2017 02:00 PM,656.98095703125
08/26/2017 02:15 PM,649.385803222656
08/26/2017 02:30 PM,647.260070800781
08/26/2017 02:45 PM,634.681701660156
08/26/2017 03:00 PM,647.260070800781
08/26/2017 03:15 PM,654.768798828125
08/26/2017 03:30 PM,667.153991699219
08/26/2017 03:45 PM,656.919189453125
08/26/2017 04:00 PM,656.919189453125
08/26/2017 04:15 PM,649.385803222656
08/26/2017 04:30 PM,614.572875976563
08/26/2017 04:45 PM,614.572875976563
08/26/2017 05:00 PM,612.471374511719
08/26/2017 05:15 PM,614.572875976563
08/26/2017 05:30 PM,612.530456542969
08/26/2017 05:45 PM,636.720581054688
08/26/2017 06:00 PM,621.04833984375
08/26/2017 06:15 PM,625.867248535156
08/26/2017 06:30 PM,621.04833984375
08/26/2017 06:45 PM,625.867248535156
08/26/2017 07:00 PM,624.6328125
08/26/2017 07:15 PM,625.672546386719
08/26/2017 07:30 PM,623.593200683594
08/26/2017 07:45 PM,626.769287109375
08/26/2017 08:00 PM,622.312866210938
08/26/2017 08:15 PM,606.102478027344
08/26/2017 08:30 PM,591.515747070313
08/26/2017 08:45 PM,590.512573242188
08/26/2017 09:00 PM,584.838256835938
08/26/2017 09:15 PM,581.112670898438
08/26/2017 09:30 PM,579.017578125
08/26/2017 09:45 PM,570.293762207031
08/26/2017 10:00 PM,560.431030273438
08/26/2017 10:15 PM,560.431030273438
08/26/2017 10:30 PM,550.907775878906
08/26/2017 10:45 PM,549.363342285156
08/26/2017 11:00 PM,546.096252441406
08/26/2017 11:15 PM,546.096252441406
08/26/2017 11:30 PM,492.404113769531
08/26/2017 11:45 PM,473.421630859375
08/27/2017 12:00 AM,460.334136962891
08/27/2017 12:15 AM,443.931365966797
08/27/2017 12:30 AM,435.474609375
08/27/2017 12:45 AM,421.965179443359
08/27/2017 01:00 AM,421.767364501953
08/27/2017 01:15 AM,419.407348632813
08/27/2017 01:30 AM,407.89599609375
08/27/2017 01:45 AM,407.89599609375
08/27/2017 02:00 AM,407.89599609375
08/27/2017 02:15 AM,404.335571289063
08/27/2017 02:30 AM,407.125122070313
08/27/2017 02:45 AM,407.125122070313
08/27/2017 03:00 AM,395.34423828125
08/27/2017 03:15 AM,391.449157714844
08/27/2017 03:30 AM,389.812591552734
08/27/2017 03:45 AM,389.812591552734
08/27/2017 04:00 AM,388.711395263672
08/27/2017 04:15 AM,387.176055908203
08/27/2017 04:30 AM,387.176055908203
08/27/2017 04:45 AM,389.670196533203
08/27/2017 05:00 AM,389.670196533203
08/27/2017 05:15 AM,393.383544921875
08/27/2017 05:30 AM,405.249572753906
08/27/2017 05:45 AM,417.078338623047
08/27/2017 06:00 AM,433.229522705078
08/27/2017 06:15 AM,454.041839599609
08/27/2017 06:30 AM,473.288146972656
08/27/2017 06:45 AM,478.551361083984
08/27/2017 07:00 AM,500.996429443359
08/27/2017 07:15 AM,535.68994140625
08/27/2017 07:30 AM,556.834045410156
08/27/2017 07:45 AM,561.709167480469
08/27/2017 08:00 AM,588.517211914063
08/27/2017 08:15 AM,599.484130859375
08/27/2017 08:30 AM,663.501708984375
08/27/2017 08:45 AM,670.767700195313
08/27/2017 09:00 AM,675.493041992188
08/27/2017 09:15 AM,728.314514160156
08/27/2017 09:30 AM,746.535827636719
08/27/2017 09:45 AM,755.645263671875
08/27/2017 10:00 AM,733.241333007813
08/27/2017 10:15 AM,733.241333007813
08/27/2017 10:30 AM,732.966979980469
08/27/2017 10:45 AM,732.707153320313
08/27/2017 11:00 AM,732.707153320313
08/27/2017 11:15 AM,726.949401855469
08/27/2017 11:30 AM,719.982543945313
08/27/2017 11:45 AM,713.629760742188
08/27/2017 12:00 PM,693.651672363281
08/27/2017 12:15 PM,693.651672363281
08/27/2017 12:30 PM,687.830261230469
08/27/2017 12:45 PM,679.29833984375
08/27/2017 01:00 PM,687.830261230469
08/27/2017 01:15 PM,682.865966796875
08/27/2017 01:30 PM,673.83642578125
08/27/2017 01:45 PM,658.581298828125
08/27/2017 02:00 PM,656.316772460938
08/27/2017 02:15 PM,655.492553710938
08/27/2017 02:30 PM,633.06005859375
08/27/2017 02:45 PM,619.355041503906
08/27/2017 03:00 PM,619.355041503906
08/27/2017 03:15 PM,622.747802734375
08/27/2017 03:30 PM,613.403686523438
08/27/2017 03:45 PM,609.292114257813
08/27/2017 04:00 PM,622.747802734375
08/27/2017 04:15 PM,612.879577636719
08/27/2017 04:30 PM,612.879577636719
08/27/2017 04:45 PM,621.630676269531
08/27/2017 05:00 PM,642.117126464844
08/27/2017 05:15 PM,621.630676269531
08/27/2017 05:30 PM,634.536865234375
08/27/2017 05:45 PM,624.319580078125
08/27/2017 06:00 PM,633.318054199219
08/27/2017 06:15 PM,622.260986328125
08/27/2017 06:30 PM,622.260986328125
08/27/2017 06:45 PM,622.260986328125
08/27/2017 07:00 PM,628.068481445313
08/27/2017 07:15 PM,628.068481445313
08/27/2017 07:30 PM,654.558227539063
08/27/2017 07:45 PM,655.628662109375
08/27/2017 08:00 PM,659.145751953125
08/27/2017 08:15 PM,658.841125488281
08/27/2017 08:30 PM,651.634704589844
08/27/2017 08:45 PM,651.634704589844
08/27/2017 09:00 PM,630.950805664063
08/27/2017 09:15 PM,630.950805664063
08/27/2017 09:30 PM,634.023193359375
08/27/2017 09:45 PM,634.023193359375
08/27/2017 10:00 PM,625.746887207031
08/27/2017 10:15 PM,614.691101074219
08/27/2017 10:30 PM,543.056030273438
08/27/2017 10:45 PM,536.549621582031
08/27/2017 11:00 PM,536.549621582031
08/27/2017 11:15 PM,532.041381835938
08/27/2017 11:30 PM,520.172546386719
08/27/2017 11:45 PM,502.160400390625
08/28/2017 12:00 AM,455.710052490234
08/28/2017 12:15 AM,444.354949951172
08/28/2017 12:30 AM,434.489654541016
08/28/2017 12:45 AM,428.016082763672
08/28/2017 01:00 AM,414.513244628906
08/28/2017 01:15 AM,408.276062011719
08/28/2017 01:30 AM,401.059631347656
08/28/2017 01:45 AM,395.315368652344
08/28/2017 02:00 AM,385.941925048828
08/28/2017 02:15 AM,385.941925048828
08/28/2017 02:30 AM,395.315368652344
08/28/2017 02:45 AM,389.890563964844
08/28/2017 03:00 AM,403.174102783203
08/28/2017 03:15 AM,403.174102783203
08/28/2017 03:30 AM,395.545562744141
08/28/2017 03:45 AM,383.661376953125
08/28/2017 04:00 AM,380.830291748047
08/28/2017 04:15 AM,380.830291748047
08/28/2017 04:30 AM,382.334228515625
08/28/2017 04:45 AM,389.023651123047
08/28/2017 05:00 AM,400.016540527344
08/28/2017 05:15 AM,407.274139404297
08/28/2017 05:30 AM,412.554260253906
08/28/2017 05:45 AM,423.352294921875
08/28/2017 06:00 AM,439.701507568359
08/28/2017 06:15 AM,527.5986328125
08/28/2017 06:30 AM,575.2705078125
08/28/2017 06:45 AM,670.350158691406
08/28/2017 07:00 AM,697.609680175781
08/28/2017 07:15 AM,711.843078613281
08/28/2017 07:30 AM,729.660583496094
08/28/2017 07:45 AM,729.660583496094
08/28/2017 08:00 AM,729.660583496094
08/28/2017 08:15 AM,757.23681640625
08/28/2017 08:30 AM,753.569519042969
08/28/2017 08:45 AM,733.589721679688
08/28/2017 09:00 AM,733.589721679688
08/28/2017 09:15 AM,750.842529296875
08/28/2017 09:30 AM,733.589721679688
08/28/2017 09:45 AM,700.229187011719
08/28/2017 10:00 AM,686.3603515625
08/28/2017 10:15 AM,686.3603515625
08/28/2017 10:30 AM,650.061157226563
08/28/2017 10:45 AM,603.45556640625
08/28/2017 11:00 AM,600.242797851563
08/28/2017 11:15 AM,600.242797851563
08/28/2017 11:30 AM,600.242797851563
08/28/2017 11:45 AM,599.892517089844
08/28/2017 12:00 PM,586.111633300781
08/28/2017 12:15 PM,601.906799316406
08/28/2017 12:30 PM,582.47119140625
08/28/2017 12:45 PM,601.906799316406
08/28/2017 01:00 PM,602.825866699219
08/28/2017 01:15 PM,607.916687011719
08/28/2017 01:30 PM,588.499206542969
08/28/2017 01:45 PM,588.499206542969
08/28/2017 02:00 PM,569.015441894531
08/28/2017 02:15 PM,555.456970214844
08/28/2017 02:30 PM,547.098205566406
08/28/2017 02:45 PM,535.928344726563
08/28/2017 03:00 PM,537.132019042969
08/28/2017 03:15 PM,533.111511230469
08/28/2017 03:30 PM,533.602294921875
08/28/2017 03:45 PM,517.366760253906
08/28/2017 04:00 PM,537.340515136719
08/28/2017 04:15 PM,537.340515136719
08/28/2017 04:30 PM,546.371948242188
08/28/2017 04:45 PM,571.58251953125
08/28/2017 05:00 PM,571.58251953125
08/28/2017 05:15 PM,571.58251953125
08/28/2017 05:30 PM,568.481506347656
08/28/2017 05:45 PM,568.481506347656
08/28/2017 06:00 PM,568.481506347656
08/28/2017 06:15 PM,587.640197753906
08/28/2017 06:30 PM,587.640197753906
08/28/2017 06:45 PM,594.455444335938
08/28/2017 07:00 PM,604.903137207031
08/28/2017 07:15 PM,609.569458007813
08/28/2017 07:30 PM,605.678161621094
08/28/2017 07:45 PM,612.617126464844
08/28/2017 08:00 PM,630.398071289063
08/28/2017 08:15 PM,630.398071289063
08/28/2017 08:30 PM,637.3212890625
08/28/2017 08:45 PM,637.3212890625
08/28/2017 09:00 PM,628.62646484375
08/28/2017 09:15 PM,619.013732910156
08/28/2017 09:30 PM,592.2978515625
08/28/2017 09:45 PM,584.842224121094
